,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text,full_text_file
24,94e2a71897a537ab0bab3710a9efeb8f0fe0c864,Elsevier,Polarity of processes with Golgi apparatus in a subpopulation of type I astrocytes,10.1016/0006-8993(94)91327-7,,7922504.0,els-covid,"Abstract The Golgi apparatus-complex (GA), is a key organelle involved in several posttranslational modifications of polypeptides destined for lysosomes, plasma membranes and secretion. As reported from this laboratory, certain astrocytes in rat brain contain cisternae of the GA not only in perikarya, but also in processes. In order to further investigate which type of astrocytes contain GA in processes we conducted the present study using primary cultures of rat astrocytes and organelle specific antibodies against the GA and the rough endoplasmic reticulum (RER). While the perikarya of all cells contained elements of the GA, only a single process of a subset of type I astrocytes, negative to antibodies A2B5 and HNK-1, contained GA. In contrast, elements of the RER were found within perikarya and all processes. In order to confirm that the immunostained structures in processes indeed represent the GA, we exposed cultures to Brefeldin A (BFA), a secretion blocker which disperses the GA and redistributes it to the RER. We observed that BFA disrupted the GA of both perikarya and processes. However, astrocytes were resistant to prolonged incubations with BFA, while a similar treatment killed cultured fibroblasts and PC-12 cells. Furthermore, in astrocytes exposed to BFA for several days, the delicate network of glial fibrillary acidic protein (GFAP), was replaced by large perinuclear masses of the protein. These observations demonstrate that a subset of type I astrocytes have a single process with elements of the GA. We suggest that this specialization of the GA may be related to yet unrecognized secretory or protein processing functions of these cells. The resistance of astrocytes to BFA and the striking changes in their cytoskeleton induced by the drug, may contribute to studies on the mechanism(s) of action of BFA.",1994-06-06,"Lavi, Ehud; Wang, Qian; Stieber, Anna; Gonatas, Nicholas K.",Brain Research,,,True,custom_license
25,0a6b1d04aece4d54892d911e8367d0028ab78ee7,Elsevier,Selective induction of interleukin-6 in mouse microglia by granulocyte-macrophage colony-stimulating factor,10.1016/0006-8993(95)01535-3,,8724991.0,els-covid,"Abstract Astrocytes produce granulocyte/macrophage colony-stimulating factor (GM-CSF) and support the survival and proliferation of microglia. To study the functions of GM-CSF in the central nervous system (CNS), we examined the effects of GM-CSF on cytokine production by glial cells. GM-CSF induced interleukin-6 (IL-6) production by microglia, but not by astrocytes, in a dose-dependent manner as assessed by bioassay and the detection of IL-6 mRNA by reverse transcriptase-polymerase chain reaction (RT-PCR) analysis. GM-CSF did not induce tumor necrosis factor (TNF)a or IL-1 in microglia and astrocytes, whereas lipopolysaccharide induced all these cytokines. The induction of IL-6 by GM-CSF in microglia was completely inhibited by antibodies to GM-CSF. Neither IL-3 nor macrophage-CSF (M-CSF) induced IL-6 production in microglia. Given that IL-1 and TNFα, monokines derived from microglia, induce IL-6 production in astrocytes, but not in microglia, results indicate that astrocytes and microglia may mutually regulate IL-6 production by different cytokines.",1996-03-25,"Suzumura, Akio; Sawada, Makoto; Marunouchi, Tohru",Brain Research,,,True,custom_license
26,1e47b54dffb8ee413f484a490005310037d36806,Elsevier,A study of infective and other factors in exacerbations of chronic bronchitis,10.1016/0007-0971(80)90048-0,,6968574.0,els-covid,,1980-12-31,"McHardy, Valentine U.; Inglis, J.M.; Calder, Margaret A.; Crofton, J.W.; Gregg, I.; Ryland, D.A.; Taylor, P.; Chadwick, Maureen; Coombs, Doreen; Riddell, R.W.",British Journal of Diseases of the Chest,,,True,custom_license
27,52b3b423a2935768a26ee1f95becf72f3b27817e,Elsevier,Diarrhoea in the dog and cat I. Acute diarrhoea,10.1016/0007-1935(86)90026-6,,3594163.0,els-covid,"Abstract Faeces are not always uniform in consistency. Many owners believe that variations in faecal consistency are abnormal, but consistency may vary during one evacuation, i.e. initially firm but latterly soft, or over the day, e.g. the initial morning faeces are frequently firmer than those passed later in the day. It is normal for a dog to defaecate more than twice daily. The accepted range of normality for the dog and cat is one to four times daily although this depends on the diet. The faecal output of a dog fed on a dry, complete diet may be twice that on a meat-based diet. The addition of dog biscuit to the meat has little effect upon faecal bulk as most biscuit is low in fibre.",1986-08-31,"Murdoch, D.B.",British Veterinary Journal,,,True,custom_license
28,,Elsevier,"Horses in health and disease J. L. Naviaux Philadelphia: Lea and Febiger/Beckenham, Kent: Quest-Meridien Ltd. 1985. 300 pp. $27",10.1016/0007-1935(86)90081-3,,,els-covid,,1986-06-30,"Vogel, C.J.",British Veterinary Journal,,,False,custom_license
29,,Elsevier,Animal health 1984—Report of the chief veterinary officer London: HMSO. 159 pp. £9.30,10.1016/0007-1935(86)90082-5,,,els-covid,,1986-06-30,"Andrews, A.H.",British Veterinary Journal,,,False,custom_license
30,,Elsevier,Infection and immunity in farm animals Edited by R. Pandey Basel: S. Karger. 1985. 255 pp. SFr. 164,10.1016/0007-1935(86)90083-7,,,els-covid,,1986-06-30,"Rutter, J.M.",British Veterinary Journal,,,False,custom_license
31,f397b006d7382b876d534adc4f8e9c662951a580,Elsevier,"Immune-mediated diseases of the dog and cat III. Immune-mediated diseases of the integumentary, urogenital, endocrine and vascular systems",10.1016/0007-1935(86)90105-3,,3594181.0,els-covid,"Abstract The first two articles in this series have covered the basis of the immune mediated diseases, systemic immune-mediated diseases and those that involve the haemolymphatic and musculoskeletal system. The purpose of this article is to cover the immune-mediated diseases that involve the integumentary, urogenital, endocrine and vascular systems.",1986-12-31,"Gorman, N.T.; Werner, L.L.",British Veterinary Journal,,,True,custom_license
32,eb66043b10e28296ab7cf3ee0988512420d163e6,Elsevier,Economically significant enteric infections in domestic animals in Australia,10.1016/0007-1935(88)90021-8,,3203202.0,els-covid,,1988-12-31,"Tzipori, Saul",British Veterinary Journal,,,True,custom_license
33,,Elsevier,Animal disease research,10.1016/0007-1935(88)90041-3,,3382898.0,els-covid,,1988-04-30,"Watson, W.A.",British Veterinary Journal,,,False,custom_license
34,5894b74f59031a5d2da9ee87c918c322b47d45ff,Elsevier,Equine exercise physiology—New horizons,10.1016/0007-1935(88)90042-5,,3382899.0,els-covid,,1988-04-30,"Rose, R.J.",British Veterinary Journal,,,True,custom_license
35,76325235ce5f04d0d8e9e973ce5ef5b4c9d09a84,Elsevier,Characterization of an influenza A (H3N2) virus isolated from pigs in England in 1987,10.1016/0007-1935(88)90053-X,,2838122.0,els-covid,"Abstract This study describes the isolation and characterization of an influenza virus subtype H3N2 designated A/Swine/Weybridge/163266/87. The virus was isolated from a severe outbreak of respiratory disease in East Anglia. Haemagglutinin and neuraminidase characterization showed the virus to be very similar to H3N2 strains circulating in the human population during the years 1972–1975, and to H3N2 strains recently isolated from pigs in Belgium and France. A serological survey showed antibodies to the virus to be present in 31% of pigs tested, and reactors were detected on 43% of farms sampled.",1988-04-30,"Wibberley, G.; Swallow, C.; Roberts, D.H.",British Veterinary Journal,,,True,custom_license
36,,Elsevier,Virus diseases in laboratory and captive animals Edited by Gholamreza Darai Dordrecht: Martinus Nijhoff/Kluwer Academic Publishers. 1988. 568 pp. £96.50,10.1016/0007-1935(90)90016-V,,,els-covid,,1990-04-30,"McFerran, J.B.",British Veterinary Journal,,,False,custom_license
37,,Elsevier,"Techniques for the Brucellosis laboratory G. G. Alton, L. M. Jones, R. D. Angus & J. M. Verger Versailles Cedex: INRA Publications. 1988. 192pp. Ff 195",10.1016/0007-1935(90)90017-W,,,els-covid,,1990-04-30,"Morgan, W.J.B.",British Veterinary Journal,,,False,custom_license
38,855d41755cb20b64c13fb7cefcab5d032c138659,Elsevier,Blood biochemical reference ranges for sows under modern management conditions,10.1016/0007-1935(91)90005-8,,1913129.0,els-covid,"Abstract Published reference ranges for blood biochemistry in swine generally do not relate to sows in modern breeding units, and results were often obtained by methods that are now outdated. The ranges widely used in clinical practice reflect these inappropriate sources. The data presented here were obtained using modern methods of analysis on blood samples from healthy, conventionally managed sows from six breeding herds of known disease status in eastern England, and thus represent appropriate ranges for this class of swine. The values differ from earlier reports principally in higher values for total bilirubin, creatine kinase, and more particularly of total plasma and serum proteins. The latter are shown to be due to higher immunoglobulin concentrations than those previously reported.",1991-08-31,"Heath, M.F.; Evans, R.J.; Gresham, A.C.J.",British Veterinary Journal,,,True,custom_license
39,9b34c0e712078a60a3a0cee10029142d3c060be2,Elsevier,An ELISA for the detection of serum antibodies to both transmissible gastroenteritis virus and porcine respiratory coronavirus,10.1016/0007-1935(91)90010-K,,1717102.0,els-covid,"Abstract A competition ELISA utilizing a mAb directed towards a peplomer protein epitope common to TGEV, PRCV and related feline and canine coronaviruses is described.",1991-08-31,"Paton, D.J.; Brown, I.H.; Vaz, E.K.",British Veterinary Journal,,,True,custom_license
40,,Elsevier,Author index,10.1016/0007-1935(91)90042-L,,,els-covid,,1991-12-31,,British Veterinary Journal,,,False,custom_license
41,,Elsevier,Author and subject index,10.1016/0007-1935(92)90021-R,,,els-covid,,1992-12-31,,British Veterinary Journal,,,False,custom_license
42,bc2e3fa0ac457361e2ef397d6c3e0c15e1911781,Elsevier,Feline immunodeficiency virus: A brief review,10.1016/0007-1935(92)90027-X,,1330201.0,els-covid,"Abstract Feline immunodeficiency virus (FIV), previously known as feline T-lymphotropic lentivirus (FTLV), was first described by Pedersen et al. (1987) who isolated the virus from cats with a variety of clinical signs suggestive of immunodeficiency. Since then FIV has become one of the most studied feline viruses, not least because of its similarity to human immunodeficiency viruses (HIV) which cause acquired immunodeficiency syndrome (AIDS) in man.",1992-10-31,"Bennett, M.; Smyth, N.R.",British Veterinary Journal,,,True,custom_license
